rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/explained_variance,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/loss,train/n_updates,train/entropy_loss,train/learning_rate,train/value_loss,train/std,train/approx_kl
1000.0,1311.98788883,276,152,2490368,8994,0.8396064639091492,0.3655598958333333,0.2,0.014534106617793441,0.051100753247737885,1835,4.451951050758362,0.0003,0.0031761921748208505,0.16780400276184082,0.030223459
1000.0,1310.9354036399998,278,153,2506752,9001,0.8931906819343567,0.343109631147541,0.2,0.014479607473448163,0.03829410299658775,1836,4.4532321242035415,0.0003,0.0016928291860509848,0.16777773201465607,0.026931526
1000.0,1313.52643006,280,154,2523136,9002,0.8874349594116211,0.3622135416666667,0.2,0.006275168557961782,-0.00964817963540554,1839,4.444669650395711,0.0003,0.0020201166532933714,0.16785597801208496,0.031223334
1000.0,1314.48932726,281,155,2539520,9007,0.9322853088378906,0.34909986413043476,0.2,0.007691537824702327,-0.012015881948173046,1841,4.452708658964737,0.0003,0.0018255940775144036,0.16778528690338135,0.033104632
1000.0,1310.65389203,283,156,2555904,9009,0.8770678639411926,0.37983200867052025,0.2,0.0011439956670810031,0.0004228392499499023,1844,4.448654323644032,0.0003,0.0018778781593653422,0.16784857213497162,0.034366567
1000.0,1308.35964994,285,157,2572288,9008,0.8892374038696289,0.36618055555555556,0.2,0.0006286732086704837,-0.010859519243240356,1848,4.438585395812988,0.0003,0.0021582988494386274,0.16815440356731415,0.03192368
1000.0,1292.15498005,287,158,2588672,9015,0.7495936155319214,0.33874198717948717,0.2,0.013665471834918628,0.04758342728018761,1849,4.426731586456299,0.0003,0.006454341489678392,0.16818809509277344,0.026827484
1000.0,1288.05790573,288,159,2605056,9022,0.7456980347633362,0.34551164215686275,0.2,0.015465263158594277,0.019425898790359497,1850,4.422319412231445,0.0003,0.00811493703547646,0.1682569980621338,0.027407043
1000.0,1280.6476658,290,160,2621440,9026,0.8945157527923584,0.3579799107142857,0.2,0.010600063899931098,-0.018053622916340828,1852,4.4142801477795555,0.0003,0.0021396267430169418,0.1683262437582016,0.03312983
1000.0,1281.90801989,292,161,2637824,9022,0.9024306535720825,0.36027219522968196,0.2,-0.005279678649798878,-0.03827875107526779,1857,4.40563916149072,0.0003,0.0022254340731548703,0.16852904856204987,0.034896698
1000.0,1280.55610484,294,162,2654208,9024,0.8916307091712952,0.3530667701863354,0.2,0.0033227206006796557,0.016252854838967323,1860,4.405064416968304,0.0003,0.002289975993335247,0.1682261824607849,0.03453933
1000.0,1281.4985167700002,295,163,2670592,9025,0.9141595959663391,0.3732244318181818,0.2,0.0013171959890022793,0.020998232066631317,1863,4.426994976512889,0.0003,0.002136864756697161,0.16809123754501343,0.033263613
1000.0,1285.00883266,297,164,2686976,9032,0.7683573365211487,0.3042719414893617,0.2,0.012469972345106144,0.024159787222743034,1864,4.429297984914577,0.0003,0.006083862742092064,0.16813461482524872,0.023311954
1000.0,1284.3902541,299,165,2703360,9035,0.8888567090034485,0.36629827235772355,0.2,0.0075952960121468075,0.008324104361236095,1866,4.424455235644085,0.0003,0.0037764802223026026,0.16811682283878326,0.032887917
1000.0,1291.51852182,301,166,2719744,9031,0.8882278203964233,0.3774433515936255,0.2,-0.00017032223434532544,-0.031535983085632324,1870,4.43388744369446,0.0003,0.0013594630033341775,0.16797804832458496,0.03335828
1000.0,1291.19301835,302,167,2736128,9033,0.8910102844238281,0.3748074383802817,0.2,0.005038139966159114,-0.0018621250055730343,1873,4.4373653640209785,0.0003,0.0017944534643697487,0.16800987720489502,0.033260696
1000.0,1287.81498431,304,168,2752512,9030,0.9036169052124023,0.36257971938775513,0.2,-0.0032900936654483787,-0.026577245444059372,1877,4.442910153525216,0.0003,0.0025661476959037235,0.16782106459140778,0.03069893
1000.0,1282.97107231,306,169,2768896,9023,0.8759358525276184,0.3684354707792208,0.2,-0.007929094233731558,-0.028513167053461075,1884,4.457950450847675,0.0003,0.0025566444018637977,0.1676739901304245,0.046329293
1000.0,1292.43799197,308,170,2785280,9019,0.8496926426887512,0.36872351694915256,0.2,-0.004786779649429402,-0.022368062287569046,1889,4.466424143516411,0.0003,0.003778109345111554,0.1674867868423462,0.035068303
1000.0,1290.0170450399999,310,171,2801664,9022,0.8506269454956055,0.36422109962406013,0.2,0.007861716348915956,0.016976000741124153,1892,4.483799321310861,0.0003,0.0022780594225146607,0.16701127588748932,0.04131161
1000.0,1286.12758121,312,172,2818048,9024,0.8232452273368835,0.36276041666666664,0.2,0.0038351300211312872,0.013267774134874344,1895,4.498034302393595,0.0003,0.0028619933151639997,0.16725392639636993,0.032639287
1000.0,1285.8293212899998,314,173,2834432,9023,0.8861483335494995,0.36062885802469136,0.2,-0.0031387712039942606,-0.021513745188713074,1899,4.488313005784902,0.0003,0.0022304506872784452,0.16708815097808838,0.031836092
1000.0,1289.95112983,315,174,2850816,9023,0.898524820804596,0.3714304956896552,0.2,0.0020831091752297236,-0.017314337193965912,1902,4.50794253404113,0.0003,0.002042698809052764,0.16688700020313263,0.03546276
1000.0,1295.82791541,317,175,2867200,9029,0.8989118337631226,0.3497721354166667,0.2,0.013872251444910135,0.03403916582465172,1904,4.506599134869045,0.0003,0.002059629241961779,0.16691981256008148,0.038927805
1000.0,1298.70925749,319,176,2883584,9032,0.9040197730064392,0.34849330357142855,0.2,0.007669675922703131,0.005186789203435183,1906,4.5056732424667905,0.0003,0.0028222691440272945,0.16706661880016327,0.030553987
1000.0,1298.69135823,320,177,2899968,9036,0.9241273403167725,0.32761548913043476,0.2,0.011805267673849628,0.010777968913316727,1908,4.503090754799221,0.0003,0.0018742397322953827,0.16709570586681366,0.036651723
1000.0,1300.47660483,322,178,2916352,9042,0.8630966544151306,0.3412024456521739,0.2,0.013634756760860699,0.003020436968654394,1910,4.497627569281536,0.0003,0.003013602798750651,0.16708020865917206,0.03872784
1000.0,1301.6651036800001,324,179,2932736,9041,0.8845904469490051,0.3807105654761905,0.2,0.00020827684507128738,-0.01887679286301136,1914,4.4911294006166,0.0003,0.002406204126531347,0.16729454696178436,0.036381416
1000.0,1299.2377558,325,180,2949120,9046,0.8570736050605774,0.34669471153846154,0.2,0.016275891496871527,0.007961572147905827,1916,4.483667535048265,0.0003,0.0025541574336015263,0.167319655418396,0.050701395
1000.0,1293.65527608,327,181,2965504,9052,0.7607972025871277,0.29634915865384615,0.2,0.015851420583203435,0.04222173988819122,1917,4.492599496474633,0.0003,0.005662363828518069,0.16709470748901367,0.0223107
1000.0,1288.6962983399999,329,182,2981888,9056,0.8397682309150696,0.3273324275362319,0.2,0.014853816465947075,-0.00020782975479960442,1919,4.501051937324413,0.0003,0.00453005056909245,0.16707468032836914,0.040999275
1000.0,1284.69094397,331,183,2998272,9057,0.9174038767814636,0.3512852822580645,0.2,0.002220344095821342,-0.02075641229748726,1922,4.487460751687327,0.0003,0.0031480863885653596,0.16737699508666992,0.033345323
1000.0,1280.8994100000002,332,184,3014656,9063,0.8445817232131958,0.3343211206896552,0.2,0.01424252121420256,0.038483522832393646,1923,4.480384801996165,0.0003,0.002870074393035009,0.16733217239379883,0.025311735
1000.0,1274.02048654,334,185,3031040,9069,0.8747235536575317,0.27274305555555556,0.2,0.02077945331628952,0.25554171204566956,1924,4.483817153506809,0.0003,0.0039532750586254726,0.1672937422990799,0.020391466
1000.0,1270.0706937900002,335,186,3047424,9072,0.8228253126144409,0.3450390625,0.2,0.00922656468115747,0.024406656622886658,1926,4.491684823036194,0.0003,0.00291371256345883,0.16704098880290985,0.03035378
1000.0,1273.56134746,337,187,3063808,9078,0.8637591600418091,0.31041061046511625,0.2,0.012692374485913057,0.02493452839553356,1927,4.502019261204919,0.0003,0.003801298327744007,0.1670987606048584,0.023685735
1000.0,1284.0449267600002,339,188,3080192,9083,0.8474962115287781,0.3169471153846154,0.2,0.013884835912344547,0.028303302824497223,1929,4.50494278394259,0.0003,0.0034039998033012337,0.1669774204492569,0.04829742
1000.0,1285.4982070500002,340,189,3096576,9087,0.9400084614753723,0.3131633254716981,0.2,0.013688672175806648,0.013919088058173656,1930,4.515425583101669,0.0003,0.001795861960107566,0.16683532297611237,0.02336817
1000.0,1291.27103166,342,190,3112960,9088,0.9052115082740784,0.35627367424242423,0.2,0.004341112686829134,0.009091153740882874,1933,4.516803088332668,0.0003,0.0030719692691821942,0.16691595315933228,0.031307638
1000.0,1290.71336332,344,191,3129344,9091,0.9122986197471619,0.3436515231092437,0.2,0.007273310392375002,0.006201771087944508,1935,4.524689498067904,0.0003,0.002903259404301017,0.1666134148836136,0.031419322
1000.0,1300.7706805999999,345,192,3145728,9093,0.825644850730896,0.3904891304347826,0.2,0.009311332264105262,0.03763706609606743,1937,4.5455915202265205,0.0003,0.0028359686399040663,0.1663493663072586,0.032330863
1000.0,1308.4734121,347,193,3162112,9095,0.9134678840637207,0.3513779527559055,0.2,0.0045760500384128,0.010125156491994858,1939,4.569210300295372,0.0003,0.0010444422616388677,0.1659824550151825,0.03194912
1000.0,1306.3910335899998,349,194,3178496,9099,0.9229093194007874,0.3490397135416667,0.2,0.015463167049650414,0.06049072742462158,1940,4.584657430648804,0.0003,0.0017172302711211767,0.16592060029506683,0.027834559
1000.0,1303.0178934199998,350,195,3194880,9102,0.8882879018783569,0.3394396551724138,0.2,0.009764520387197363,-0.0012012104270979762,1942,4.586604364987077,0.0003,0.0018848918134817619,0.1658666431903839,0.03274077
1000.0,1309.3262525700002,352,196,3211264,9101,0.859763503074646,0.3800323761261261,0.2,-0.002446125810001012,-0.02609165757894516,1946,4.585756097827946,0.0003,0.0030849556284453217,0.16595762968063354,0.033902965
1000.0,1309.8175536099998,354,197,3227648,9101,0.925615131855011,0.3606085526315789,0.2,0.0013672076435269495,-0.0020585008896887302,1949,4.583529482389752,0.0003,0.0020469253839875915,0.16597850620746613,0.033979863
1000.0,1307.80436325,356,198,3244032,9100,0.8953894376754761,0.35994619693396224,0.2,-0.0017058167316652132,-0.017375992611050606,1953,4.590929044867462,0.0003,0.0019538808742511735,0.1657586246728897,0.03737364
1000.0,1305.22968118,358,199,3260416,9101,0.8961619138717651,0.36641056629834257,0.2,0.0005851735371211286,0.020361613482236862,1956,4.607606142265362,0.0003,0.0018197469752878775,0.16554300487041473,0.031345524
1000.0,1302.1922811,359,200,3276800,9105,0.7410166263580322,0.3439797794117647,0.2,0.014890785968186809,0.04431872069835663,1957,4.614922897488463,0.0003,0.002823847891561979,0.1655079871416092,0.026604233
1000.0,1306.38970256,361,201,3293184,9101,0.9078451991081238,0.37739733754512633,0.2,-0.0041950636842567135,-0.025996310636401176,1962,4.617924461295889,0.0003,0.002315708219631834,0.1655791997909546,0.03590834
1000.0,1306.35574022,363,202,3309568,9102,0.8831183910369873,0.36422589869281047,0.2,0.004605157510833997,-0.0002059119287878275,1965,4.599623518052444,0.0003,0.002074788162466504,0.1658622771501541,0.034519054
1000.0,1301.41622715,365,203,3325952,9107,0.9116201400756836,0.29402449324324326,0.2,0.01288659787560637,0.020758088678121567,1966,4.5880218196559595,0.0003,0.0023331376094673133,0.16578419506549835,0.022543266
1000.0,1299.84186065,366,204,3342336,9110,0.8109949827194214,0.3567708333333333,0.2,0.0077521340633795515,0.004169770982116461,1968,4.601998437710894,0.0003,0.004266844059121076,0.16549451649188995,0.030148655
1000.0,1292.74074279,368,205,3358720,9109,0.862817645072937,0.3752906976744186,0.2,-0.00037687522370021703,-0.01430998183786869,1972,4.610020648601443,0.0003,0.004460492339201792,0.16564176976680756,0.034961425
1000.0,1287.21936328,370,206,3375104,9109,0.7731587886810303,0.35172259221311475,0.2,0.006927438759718274,-0.004229568410664797,1974,4.607771455264483,0.0003,0.003873765451421381,0.1655942052602768,0.028986381
1000.0,1287.13994496,372,207,3391488,9112,0.6391586065292358,0.3382161458333333,0.2,0.008115344397568454,0.03689304739236832,1976,4.604674605528514,0.0003,0.006958940241020173,0.16568519175052643,0.029978927
1000.0,1281.82986142,373,208,3407872,9116,0.8451712727546692,0.335297131147541,0.2,0.016741130439961543,0.009911175817251205,1977,4.594958399162918,0.0003,0.00256901872382484,0.1658165007829666,0.025440937
1000.0,1285.47126762,375,209,3424256,9120,0.8449892997741699,0.3661534926470588,0.2,0.018213268972056752,0.000759471207857132,1979,4.593337676104377,0.0003,0.0040520880686338336,0.1657438725233078,0.035028543
1000.0,1286.1646408000001,377,210,3440640,9121,0.9247941374778748,0.3700153374233129,0.2,0.001301614653341975,-0.004659686237573624,1982,4.591799964202694,0.0003,0.0016672182621068658,0.1658243089914322,0.033870906
1000.0,1287.65852304,378,211,3457024,9122,0.8294705748558044,0.3814593545751634,0.2,0.005676293727375713,-0.002977999858558178,1985,4.593685100281161,0.0003,0.0029122193794380996,0.16575196385383606,0.03797395
1000.0,1296.7781344300001,380,212,3473408,9126,0.74714595079422,0.34435096153846156,0.2,0.01823824867606163,0.04133810102939606,1987,4.598945867098295,0.0003,0.0035789902930935986,0.16573947668075562,0.045150407
1000.0,1298.54289305,382,213,3489792,9129,0.8784655928611755,0.38488247863247865,0.2,0.009861321510890355,0.016259871423244476,1989,4.6041507517170706,0.0003,0.0021771491150984652,0.16564705967903137,0.034163013
1000.0,1300.02132861,383,214,3506176,9131,0.8889870047569275,0.3627731199186992,0.2,0.005951308247792285,-0.005475595593452454,1991,4.606777834698437,0.0003,0.0020769456906880182,0.16569355130195618,0.032670736
1000.0,1301.3068493300002,385,215,3522560,9132,0.9121360182762146,0.35406345274390244,0.2,0.0038925790555900098,-0.0046406821347773075,1994,4.616556080376229,0.0003,0.0023377677567712053,0.1654369980096817,0.035460383
1000.0,1302.28050894,387,216,3538944,9134,0.911937415599823,0.3756392045454545,0.2,0.007283828949386424,0.006549021694809198,1996,4.625750264254483,0.0003,0.0016656316816806792,0.16521143913269043,0.03513969
1000.0,1306.1896562299999,389,217,3555328,9137,0.8914768099784851,0.3616431451612903,0.2,0.006451339990411314,0.022040924057364464,1998,4.635336641342409,0.0003,0.0035125015335412874,0.16516287624835968,0.030411992
1000.0,1300.38528317,390,218,3571712,9138,0.8984972834587097,0.3704427083333333,0.2,0.0064063869362724,-0.002780806738883257,2001,4.642847192460212,0.0003,0.0014995713553735582,0.16504792869091034,0.038637623
1000.0,1301.85893752,392,219,3588096,9136,0.8852470517158508,0.3754983281893004,0.2,6.93197342961904e-05,-0.008427467197179794,2005,4.651544606244123,0.0003,0.0034594079192129916,0.16505257785320282,0.03574587
1000.0,1306.3357729,394,220,3604480,9141,0.9039593935012817,0.3125797193877551,0.2,0.011039481935452441,0.006848712917417288,2006,4.651359850046586,0.0003,0.0017436951831249253,0.16489993035793304,0.023373837
1000.0,1301.70660891,395,221,3620864,9144,0.8651198744773865,0.29505657327586204,0.2,0.015029429803313366,0.044364579021930695,2007,4.657146700497331,0.0003,0.002126944036592312,0.1648683100938797,0.021363191
1000.0,1299.13816211,397,222,3637248,9140,0.8790217638015747,0.3786046090733591,0.2,-0.0036977248492877225,-0.01606280356645584,2012,4.651158829913636,0.0003,0.0026800533986747494,0.16526584327220917,0.039612662
1000.0,1302.2438443100002,399,223,3653632,9140,0.8653074502944946,0.37289186507936506,0.2,0.003695447039765813,0.013074548915028572,2015,4.636246098412408,0.0003,0.0028964790648647715,0.16513486206531525,0.0332161
1000.0,1300.2134273800002,401,224,3670016,9142,0.9158797860145569,0.348335597826087,0.2,0.015740889141444062,0.0276484377682209,2017,4.642486551533574,0.0003,0.0017132446932457926,0.1651768982410431,0.04039099
1000.0,1306.82937991,403,225,3686400,9144,0.8357223272323608,0.3498325892857143,0.2,0.005339183312441621,-0.010997331701219082,2020,4.634337816919599,0.0003,0.0028542597678356935,0.16534413397312164,0.033660267
1000.0,1305.95595585,404,226,3702784,9146,0.8731170892715454,0.36538461538461536,0.2,0.007072603274295982,0.006552787963300943,2022,4.623792277442084,0.0003,0.0014517910044210462,0.16533702611923218,0.033738445
1000.0,1304.52338886,406,227,3719168,9144,0.898880124092102,0.3641983695652174,0.2,-0.0011011693960703585,-0.014216313138604164,2026,4.644087818394537,0.0003,0.0025762459561836136,0.16497385501861572,0.032511156
1000.0,1307.2696651800002,408,228,3735552,9146,0.8368440270423889,0.35478515625,0.2,0.007438656225955734,0.03191480413079262,2028,4.654578280448914,0.0003,0.0035619203428116936,0.1649862676858902,0.033237923
1000.0,1306.0526101399998,410,229,3751936,9149,0.8540522456169128,0.313671875,0.2,0.012043921020813286,0.03262706845998764,2029,4.655654084682465,0.0003,0.003246280940948054,0.16491708159446716,0.023954699
1000.0,1296.97712917,411,230,3768320,9150,0.8799620270729065,0.3371858891752577,0.2,0.0058288668695184375,-0.011215226724743843,2031,4.667766241683173,0.0003,0.0031273317830541087,0.16471803188323975,0.03218056
1000.0,1294.0784222099999,413,231,3784704,9145,0.8706174492835999,0.36627526197604793,0.2,-0.007216127387186635,-0.021592378616333008,2037,4.681144625840787,0.0003,0.0034682577424320184,0.16450856626033783,0.035872955
1000.0,1293.8707608800003,415,232,3801088,9149,0.9178839921951294,0.3378155048076923,0.2,0.01597697101533413,0.020241450518369675,2038,4.690070335681622,0.0003,0.0017681605218408199,0.1644868552684784,0.02652239
1000.0,1294.58176828,417,233,3817472,9147,0.9052539467811584,0.3565507629107981,0.2,-0.00027563604810428174,-0.01250944659113884,2042,4.6845258256079445,0.0003,0.002298648303545172,0.16466116905212402,0.03514943
1000.0,1295.4031926799998,418,234,3833856,9151,0.9043181538581848,0.29918686224489793,0.2,0.010818014634126911,0.032830048352479935,2043,4.683291104375099,0.0003,0.002124656531104476,0.16459758579730988,0.02224198
1000.0,1299.7708863500002,420,235,3850240,9148,0.8785998225212097,0.3609753579295154,0.2,-0.002628083446469273,-0.01656132936477661,2047,4.695891208060512,0.0003,0.002504588519161493,0.1643838733434677,0.032968495
1000.0,1304.04620551,422,236,3866624,9145,0.8733275532722473,0.38813920454545453,0.2,-0.0006743133037297194,-0.013081309385597706,2051,4.709000485002502,0.0003,0.0020738732053374887,0.16413091123104095,0.035012446
1000.0,1304.9894671900001,424,237,3883008,9145,0.9132874011993408,0.3715006510416667,0.2,-0.0019981381665274967,0.0027710222639143467,2054,4.712934787074725,0.0003,0.0017933599307677166,0.16421213746070862,0.03398593
1000.0,1308.34169898,426,238,3899392,9146,0.8857549428939819,0.36376953125,0.2,0.006735254098506023,0.005850928835570812,2056,4.715304132302602,0.0003,0.0024327972913548972,0.16414068639278412,0.034644153
1000.0,1303.68367202,428,239,3915776,9145,0.9265856146812439,0.3634469696969697,0.2,0.0007159448299331196,-0.01037633791565895,2059,4.723956813234271,0.0003,0.0017127540280026468,0.16386011242866516,0.03395262
1000.0,1304.18783345,429,240,3932160,9149,0.8546682000160217,0.33278917910447764,0.2,0.015259697790076928,0.0009244271786883473,2061,4.737358249835114,0.0003,0.00392729099561919,0.16383947432041168,0.040395036
1000.0,1310.93805643,431,241,3948544,9152,0.9175507426261902,0.31629136029411764,0.2,0.01442468915518154,0.021680336445569992,2062,4.737396380480598,0.0003,0.0021767424426370244,0.1638166457414627,0.02414666
1000.0,1309.16784093,433,242,3964928,9156,0.88042151927948,0.28855298913043476,0.2,0.012206974026807786,0.0015558935701847076,2063,4.746072820995165,0.0003,0.0015646575636270902,0.16369612514972687,0.022021677
1000.0,1307.7031571500002,434,243,3981312,9155,0.876771867275238,0.3828125,0.2,0.0007689837410272854,-0.014604668132960796,2067,4.749375008187204,0.0003,0.002161641628810925,0.16368357837200165,0.03756148
1000.0,1305.2991133699998,436,244,3997696,9158,0.8895237445831299,0.3361361228813559,0.2,0.018572675458834332,0.043737541884183884,2068,4.7456896587953725,0.0003,0.0019653210736085046,0.16370880603790283,0.025439627
1000.0,1306.12244926,438,245,4014080,9158,0.9007223844528198,0.3554047131147541,0.2,0.001668484212291208,-0.018252447247505188,2071,4.753207013906677,0.0003,0.0029860872042472247,0.1636444479227066,0.032236684
1000.0,1307.7826480800002,439,246,4030464,9163,0.9037258625030518,0.2766927083333333,0.2,0.015138852285842101,0.03742307797074318,2072,4.752054373423259,0.0003,0.0017250177450478077,0.163694366812706,0.020700179
1000.0,1301.7351087100003,441,247,4046848,9162,0.9114026427268982,0.36461292613636365,0.2,0.002835756495848975,0.013709671795368195,2075,4.759238012812355,0.0003,0.0019092581060249358,0.16353660821914673,0.031920373
1000.0,1295.58041174,443,248,4063232,9165,0.8845378756523132,0.3343633395522388,0.2,0.01637252363195615,0.009830160066485405,2077,4.771113580732203,0.0003,0.0025539001981630476,0.1633896827697754,0.04184379
1000.0,1294.4050385199998,445,249,4079616,9164,0.828262448310852,0.37890625,0.2,0.0018061993099998629,-0.010161152109503746,2081,4.790161246888375,0.0003,0.002673351229836888,0.16290558874607086,0.03299055
1000.0,1293.79882271,446,250,4096000,9167,0.8887747526168823,0.29715909090909093,0.2,0.01697162285616452,0.07830026745796204,2082,4.813614905964244,0.0003,0.002739389609037475,0.16275504231452942,0.022112237
1000.0,1292.18867238,448,251,4112384,9169,0.8196543455123901,0.32557896205357145,0.2,0.00791299217131122,0.008619271218776703,2084,4.822347172669002,0.0003,0.002443742102644007,0.162711501121521,0.027822351
1000.0,1287.4136237600003,450,252,4128768,9173,0.8625411987304688,0.2693684895833333,0.2,0.011334911066417893,0.014218277297914028,2085,4.820049703121185,0.0003,0.0034767952165566385,0.1627480536699295,0.020941818
1000.0,1284.71884066,451,253,4145152,9177,0.9033632874488831,0.2571824596774194,0.2,0.010850155237881888,0.04203592240810394,2086,4.818934332939886,0.0003,0.00284087773592722,0.16274164617061615,0.019390805
1000.0,1280.7297747199998,453,254,4161536,9176,0.7747553586959839,0.35652281746031744,0.2,0.003887179252203731,0.014778170734643936,2089,4.823338236127581,0.0003,0.003673157768038215,0.16275955736637115,0.031196631
1000.0,1279.3807554999999,455,255,4177920,9176,0.8487436771392822,0.36534534801136365,0.2,0.0038247977579224175,0.006277764216065407,2092,4.816532888195732,0.0003,0.003993652992490256,0.16282159090042114,0.032270066
1000.0,1281.6587534800003,456,256,4194304,9178,0.8892871141433716,0.34967996987951805,0.2,0.014352316014378905,-0.007925732061266899,2094,4.820266016994614,0.0003,0.002111006508502795,0.16259846091270447,0.029406607
1000.0,1278.89066964,458,257,4210688,9179,0.8481366634368896,0.38616756134969327,0.2,0.004878018921286874,0.03024919144809246,2097,4.829771170586896,0.0003,0.0026086145637705463,0.16259270906448364,0.035360754
1000.0,1277.8426549500002,460,258,4227072,9178,0.8856886029243469,0.3733201101036269,0.2,0.0006490247119025091,-0.031846631318330765,2101,4.834589851952587,0.0003,0.002536763636144409,0.16250167787075043,0.049464807
1000.0,1277.13764728,462,259,4243456,9181,0.863707959651947,0.3328125,0.2,0.015057619898156686,0.01873282715678215,2102,4.8302305221557615,0.0003,0.0028830832928757777,0.16260671615600586,0.025888182
1000.0,1274.5787346799998,463,260,4259840,9183,0.7373055815696716,0.3613500702247191,0.2,0.011532647498579842,0.04455690085887909,2104,4.828368336966868,0.0003,0.005572224608779455,0.16266648471355438,0.034472656
1000.0,1274.47696825,465,261,4276224,9186,0.7838377356529236,0.37779017857142855,0.2,0.01585084136043276,6.714044138789177e-05,2106,4.822904021399362,0.0003,0.004104185377114586,0.16262847185134888,0.039241392
1000.0,1274.3016509,467,262,4292608,9187,0.8892108201980591,0.3665916313559322,0.2,0.008919902019581552,0.016449231654405594,2108,4.823448116496458,0.0003,0.0035975770097446897,0.1627773940563202,0.031655017
1000.0,1275.41308804,469,263,4308992,9185,0.8008053302764893,0.36424278846153846,0.2,0.0031983221403490275,-0.00988685991615057,2112,4.809347441257574,0.0003,0.002291476211319558,0.1628347784280777,0.04528333
1000.0,1278.3925518600001,470,264,4325376,9187,0.8483635783195496,0.35402199074074076,0.2,0.010058298158347261,0.018232764676213264,2114,4.811625273139389,0.0003,0.002636676508700475,0.162795290350914,0.02994277
1000.0,1283.28355945,472,265,4341760,9190,0.8879289627075195,0.31911670918367346,0.2,0.013377120404751325,0.044445160776376724,2115,4.810576351321473,0.0003,0.001900699022891266,0.16283540427684784,0.023765586
1000.0,1289.8894507699997,474,266,4358144,9192,0.905150294303894,0.35361231435643564,0.2,0.009141068771887239,-0.004114983603358269,2117,4.816213069575848,0.0003,0.0014478136534055712,0.16267557442188263,0.033014327
1000.0,1297.8166437300001,475,267,4374528,9193,0.9078620076179504,0.36484375,0.2,0.008713594390652502,-0.01562720164656639,2120,4.83290134209853,0.0003,0.0015703398313444967,0.16239455342292786,0.03981133
1000.0,1296.1577092299997,477,268,4390912,9193,0.9032649993896484,0.3585169797687861,0.2,0.0016580357114014599,-0.01875726506114006,2123,4.8513800505268785,0.0003,0.002188414570100261,0.1621246486902237,0.032135226
1000.0,1296.7224061,479,269,4407296,9196,0.8654409646987915,0.3038589015151515,0.2,0.011949386743997986,0.037373632192611694,2124,4.860076904296875,0.0003,0.0026311619545925746,0.16206438839435577,0.023039054
1000.0,1294.4066325699998,480,270,4423680,9197,0.8772071003913879,0.3435872395833333,0.2,0.0075695425155572595,-0.014740658923983574,2126,4.865049747625987,0.0003,0.0024692686458971974,0.16212107241153717,0.029442446
1000.0,1291.07425531,482,271,4440064,9199,0.8925985097885132,0.34347098214285715,0.2,0.016384954397965754,0.016385570168495178,2128,4.8573127950940815,0.0003,0.00224446453087564,0.16216696798801422,0.03758664
1000.0,1279.78165663,484,272,4456448,9200,0.9179990887641907,0.34125905797101447,0.2,0.005311938119120896,-0.009953413158655167,2131,4.851098212642946,0.0003,0.002152575222113966,0.16228686273097992,0.033806533
1000.0,1277.32763069,486,273,4472832,9203,0.8545351624488831,0.3094618055555556,0.2,0.013901622431283747,0.016980022192001343,2132,4.851323525110881,0.0003,0.005252993363818085,0.16221527755260468,0.023575889
1000.0,1281.93212987,487,274,4489216,9204,0.8829227685928345,0.3765169902912621,0.2,0.0077067744303313855,0.02783554047346115,2134,4.8521777171533085,0.0003,0.0036362384183748256,0.16224656999111176,0.034751218
1000.0,1284.31254604,489,275,4505600,9208,0.8956573605537415,0.3117804276315789,0.2,0.01551409788723839,0.1231548860669136,2135,4.85262215764899,0.0003,0.0022425101702346615,0.1622357964515686,0.024993304
1000.0,1288.03421313,491,276,4521984,9209,0.8204394578933716,0.3600852272727273,0.2,0.008738231304494188,0.03558281064033508,2137,4.856347978607682,0.0003,0.0024388295469405363,0.16208012402057648,0.031354915
1000.0,1285.87339762,492,277,4538368,9212,0.8757242560386658,0.31640625,0.2,0.013370188641181188,-0.007052761036902666,2139,4.872199570954735,0.0003,0.0020312136664653,0.16179847717285156,0.042614873
1000.0,1290.7851575600002,494,278,4554752,9210,0.894494354724884,0.36600560897435896,0.2,0.001565213026240086,-0.027680980041623116,2143,4.88608585748917,0.0003,0.0027271979351122027,0.1616789549589157,0.041726623
1000.0,1295.4097339500001,496,279,4571136,9209,0.8670130968093872,0.3728726525821596,0.2,0.0009197902006530006,-0.00734713114798069,2147,4.894137489963585,0.0003,0.002465725079519858,0.16161321103572845,0.03565739
1000.0,1302.12251231,497,280,4587520,9212,0.89793860912323,0.31158577127659576,0.2,0.013735825909262008,0.049010373651981354,2148,4.894905323677874,0.0003,0.002360420180187422,0.1616186946630478,0.023518829
1000.0,1300.99522713,499,281,4603904,9215,0.9447061419487,0.33363560267857145,0.2,0.016171401549529816,0.011756768450140953,2149,4.896782074655805,0.0003,0.0017004875511962122,0.1615126132965088,0.02605872
1000.0,1305.56862691,501,282,4620288,9214,0.8897300958633423,0.3788109756097561,0.2,0.005660366890213747,0.004957336932420731,2152,4.897570633306736,0.0003,0.0017510015026257352,0.16166146099567413,0.034836523
1000.0,1304.8392820899999,503,283,4636672,9216,0.9139202237129211,0.3443800403225806,0.2,0.009106774176020295,0.028146063908934593,2154,4.897963857138029,0.0003,0.0012323339970441915,0.16146261990070343,0.030118722
