time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/total_timesteps,train/policy_gradient_loss,train/n_updates,train/clip_range,train/entropy_loss,train/clip_fraction,train/value_loss,train/learning_rate,train/approx_kl,train/loss,train/std,train/explained_variance
233,8981,994.3154918099999,905.16,128,2097152,0.004780567316121833,1749,0.2,3.4163167753884958,0.376453488372093,0.029251371589741965,0.0003,0.04970894,-0.020486824214458466,0.1824953556060791,0.8086570501327515
235,8983,992.8366243899999,902.33,129,2113536,0.0011555662068227926,1752,0.2,3.4195455662409464,0.3527604166666667,0.04806154126922289,0.0003,0.036651425,-0.005489831790328026,0.18267828226089478,0.8576447367668152
236,8987,987.90344597,910.58,130,2129920,0.004894896938894239,1754,0.2,3.4129017856385975,0.3619171626984127,0.04707467365300372,0.0003,0.032602713,0.04001902416348457,0.18251784145832062,0.8363303542137146
238,8997,980.0850179900001,913.25,131,2146304,0.010718788308579297,1755,0.2,3.4137191431862965,0.32821800595238093,0.10974338100779624,0.0003,0.02545891,0.07340890169143677,0.1827050894498825,0.6201285123825073
240,8990,941.6124632199998,894.92,132,2162688,-0.007171802002738011,1760,0.2,3.4194487771567177,0.3718405330882353,0.07718282372362036,0.0003,0.03396163,0.00902579352259636,0.1824585199356079,0.7700080275535583
242,8987,932.5855467700001,894.92,133,2179072,-0.0051311557097360495,1764,0.2,3.4122465019226076,0.366265625,0.044478576458990574,0.0003,0.033414684,0.009934194386005402,0.18283672630786896,0.8586154580116272
244,8983,929.67046615,914.02,134,2195456,-0.007834593916285626,1769,0.2,3.4056677239041933,0.36594960387323944,0.03476482866541811,0.0003,0.033424616,-0.0030504977330565453,0.1828645020723343,0.8386685848236084
246,8981,909.8738943900003,903.98,135,2211840,-0.00371257200793818,1773,0.2,3.3952801271926525,0.3646984011627907,0.08957218713192053,0.0003,0.03476742,0.0394803062081337,0.18304668366909027,0.7851740717887878
247,8984,915.7687368599999,879.79,136,2228224,0.0008339867911402236,1776,0.2,3.3756745054915145,0.37117293074324326,0.051790057605988274,0.0003,0.03441052,0.00996968150138855,0.18341462314128876,0.8240306377410889
249,8987,906.67842669,873.13,137,2244608,0.0002981618724587048,1779,0.2,3.3593053098261003,0.36140902366863903,0.0493748722564892,0.0003,0.03455833,8.56742262840271e-05,0.18370108306407928,0.8474990129470825
251,8985,902.17085103,877.59,138,2260992,-0.0009675397786326433,1782,0.2,3.3372176617227924,0.36144060863874344,0.07679079057580514,0.0003,0.034088634,0.01772507093846798,0.18394915759563446,0.784082293510437
253,8986,895.73330267,865.84,139,2277376,-0.004039258039870102,1786,0.2,3.319470021391162,0.36530521373056996,0.057863577273843204,0.0003,0.053251404,-0.004580058157444,0.1841859370470047,0.8272054195404053
255,8986,904.0323206499999,847.27,140,2293760,-0.000511520281981896,1789,0.2,3.3108502671042865,0.37474933155080214,0.05067659710299841,0.0003,0.033673108,0.035613588988780975,0.18423128128051758,0.8725921511650085
256,8992,918.92290224,862.84,141,2310144,0.014053950387124831,1791,0.2,3.307089853286743,0.34555288461538464,0.04534395723961867,0.0003,0.050180554,0.02772347815334797,0.18425600230693817,0.8620877265930176
258,8992,920.3062657400001,870.22,142,2326528,-0.0006005152123786198,1794,0.2,3.3047532786925635,0.37774658203125,0.04482392212958075,0.0003,0.03245277,-0.001084277406334877,0.18447531759738922,0.8060910701751709
260,8993,964.42860339,887.55,143,2342912,0.0006021508857845626,1797,0.2,3.2985421064052174,0.3853474069148936,0.07718408256372873,0.0003,0.034169026,0.01609351858496666,0.18442784249782562,0.7593259215354919
262,8996,972.86518909,896.75,144,2359296,0.004394195144854937,1800,0.2,3.2959286317680823,0.3581912878787879,0.04567354949981426,0.0003,0.0390808,-1.5247613191604614e-05,0.18445217609405518,0.8062880039215088
264,8990,972.4769930599999,904.42,145,2375680,-0.010039784860266588,1806,0.2,3.2855100202005962,0.37878134084302323,0.044408851146134874,0.0003,0.035148416,-0.003959504887461662,0.184712216258049,0.8325322866439819
266,8991,956.9949518100002,907.66,146,2392064,2.0643504280032532e-05,1809,0.2,3.2774944666660195,0.3697916666666667,0.053211640205347174,0.0003,0.033691816,0.008175300434231758,0.18464072048664093,0.8570685982704163
267,8992,910.5160276300002,896.71,147,2408448,-0.00042105613158017563,1812,0.2,3.2875268604215337,0.35978504834254144,0.07169471545278697,0.0003,0.03243976,0.049777802079916,0.18449991941452026,0.8097269535064697
269,8996,877.14083098,875.76,148,2424832,0.002349505439994082,1814,0.2,3.2756740245143923,0.3690887721238938,0.13850303844804257,0.0003,0.0319359,0.06767653673887253,0.18484050035476685,0.7317225933074951
271,8990,858.6052703,870.88,149,2441216,-0.007386839889462978,1819,0.2,3.2658284686860584,0.3633308531746032,0.05519178489607478,0.0003,0.032555144,0.007240207865834236,0.1848764568567276,0.8134778738021851
273,8989,875.8126531799999,880.03,150,2457600,-0.0020417655669634454,1823,0.2,3.2704677324870537,0.36737271012931033,0.06512804881765924,0.0003,0.033152997,0.0007971208542585373,0.18481767177581787,0.7829136848449707
275,8992,879.80710464,875.6,151,2473984,0.002698205784674137,1826,0.2,3.2677657931815576,0.3597924618320611,0.049256995874848074,0.0003,0.04246649,0.012228816747665405,0.18488526344299316,0.808749794960022
276,8992,940.78031667,900.93,152,2490368,-0.0009668072798176781,1829,0.2,3.2625776634111507,0.3529575892857143,0.05746797303372359,0.0003,0.030305566,0.026004061102867126,0.18498112261295319,0.7682970762252808
278,8993,928.5930776099999,889.37,153,2506752,0.0002650394319341733,1832,0.2,3.2580375356988593,0.3516054258241758,0.03990927394888886,0.0003,0.031537775,0.026427727192640305,0.18488924205303192,0.810445249080658
280,8996,920.5781444599999,884.68,154,2523136,0.0046866619539328086,1835,0.2,3.269500286059272,0.3398143796992481,0.0692639513907576,0.0003,0.03722014,0.01789396069943905,0.1848152130842209,0.8331674337387085
282,8995,858.6031587900001,835.39,155,2539520,-0.003655646581703551,1839,0.2,3.2561276892446123,0.3726599351415094,0.07443425113792126,0.0003,0.03378236,0.02081630378961563,0.18513011932373047,0.826148271560669
284,8992,767.97304749,783.96,156,2555904,-0.00555580017440345,1843,0.2,3.2459188150322955,0.3759680706521739,0.12859251623892265,0.0003,0.034488797,0.06347774714231491,0.18526995182037354,0.7904021739959717
286,8992,749.7927422500001,772.18,157,2572288,-0.004291694149195316,1847,0.2,3.2231649105924034,0.37343353426395937,0.10771567767797993,0.0003,0.04024803,0.019617926329374313,0.18571774661540985,0.8450387120246887
287,8996,718.3920154100001,764.79,158,2588672,0.00596856531565604,1849,0.2,3.2059329882912015,0.3419836956521739,0.12560542802447858,0.0003,0.032108303,0.052799418568611145,0.18589866161346436,0.7804145812988281
289,8998,714.74376404,749.81,159,2605056,-0.0018156272407364228,1852,0.2,3.2035370667775473,0.34812769396551724,0.0892004351206552,0.0003,0.032438774,0.06045694649219513,0.18586011230945587,0.8384429216384888
291,8996,722.225275,748.98,160,2621440,-0.0031372738160650457,1856,0.2,3.1881598328289233,0.36485745614035087,0.06719335251928944,0.0003,0.033706058,0.011008139699697495,0.1863235980272293,0.8604084253311157
293,8996,717.5527111299999,746.27,161,2637824,-0.0036119374767643268,1860,0.2,3.1865564775249187,0.3574129566210046,0.10073148039037778,0.0003,0.037594,0.03258634731173515,0.18595845997333527,0.8508714437484741
295,8993,749.7294295300001,757.53,162,2654208,-0.005665493529838647,1865,0.2,3.1951889123103414,0.37119973352713176,0.08838637482172759,0.0003,0.04293398,0.021555092185735703,0.18610666692256927,0.8227134943008423
296,8996,744.53791711,762.68,163,2670592,0.006327834412421998,1867,0.2,3.1875892179506318,0.34793778153153154,0.06287619344017527,0.0003,0.030673413,0.0363764651119709,0.18612389266490936,0.8289443254470825
298,8994,700.8041472099999,733.25,164,2686976,-0.0031325450952370036,1871,0.2,3.1949692095740367,0.3572232521186441,0.10694944984832053,0.0003,0.031283643,0.0652642548084259,0.18585096299648285,0.817375659942627
300,8993,737.5135449799999,751.42,165,2703360,-0.002780988426375374,1875,0.2,3.1913136681731866,0.3710140306122449,0.07855883364242558,0.0003,0.043734193,0.014929838478565216,0.1862364411354065,0.856651782989502
302,8993,703.9032033399999,717.64,166,2719744,0.0001968236059298391,1878,0.2,3.186615831249363,0.3631524725274725,0.0807437661748666,0.0003,0.03261742,0.019380483776330948,0.18603217601776123,0.8441408276557922
304,8996,716.14398383,710.36,167,2736128,0.0017979009325305622,1881,0.2,3.188222886721293,0.37747395833333336,0.07927994435032208,0.0003,0.03667784,0.014918757602572441,0.18622346222400665,0.8451904058456421
305,8997,736.33325105,737.27,168,2752512,-0.0019800334603188594,1884,0.2,3.1807570589100655,0.3586560582822086,0.07385423349822226,0.0003,0.031610772,0.007289774715900421,0.18615372478961945,0.8020241260528564
307,8994,744.40116635,749.76,169,2768896,-0.004952740787456815,1889,0.2,3.1668677761004522,0.3748948317307692,0.0959205875459772,0.0003,0.039883364,-0.00048821792006492615,0.18662101030349731,0.8196481466293335
309,8995,729.4400899700001,763.1,170,2785280,0.00024948318791080345,1892,0.2,3.158381852697819,0.35357795877659576,0.0826595558566933,0.0003,0.03217056,0.03839058429002762,0.1864643543958664,0.8073476552963257
311,8991,691.1465352700002,756.69,171,2801664,-0.006666749412309857,1897,0.2,3.1458252172061907,0.3649075875486381,0.11397820282075191,0.0003,0.05056995,0.012031923979520798,0.18684017658233643,0.7556320428848267
313,8997,696.90895082,757.14,172,2818048,0.013432166942705711,1898,0.2,3.137008481555515,0.26979166666666665,0.20251469479666817,0.0003,0.020591138,0.13680393993854523,0.1868695765733719,0.7781559824943542
314,8999,693.6284785800002,754.13,173,2834432,0.0009276751368757217,1901,0.2,3.1298858642578127,0.3501008064516129,0.09621449915632124,0.0003,0.033278767,0.05551818758249283,0.1870541125535965,0.8408064842224121
316,8999,685.40711379,737.84,174,2850816,-0.0015369123529683983,1904,0.2,3.1191929651228762,0.3420666436464088,0.08853978803638596,0.0003,0.030207837,0.044778063893318176,0.18732111155986786,0.8267078399658203
318,9000,710.2569613300002,754.22,175,2867200,-8.057726952949716e-05,1907,0.2,3.105579285648282,0.3580001745810056,0.08818559947959538,0.0003,0.03323248,0.03997618705034256,0.18751411139965057,0.8319320678710938
320,8997,760.0110651599998,773.4,176,2883584,-0.006937810390066075,1912,0.2,3.1060417459002534,0.369483646953405,0.08885249924114956,0.0003,0.03510952,0.009792014956474304,0.18728123605251312,0.7884019613265991
322,9003,736.74461671,757.93,177,2899968,0.011715988373561274,1913,0.2,3.1163430157161893,0.28803943452380953,0.08272364877519153,0.0003,0.021304877,0.0711057111620903,0.187241792678833,0.8441615104675293
323,9006,741.3246158200001,763.43,178,2916352,0.006666302406348479,1915,0.2,3.1104996183998566,0.3463207799145299,0.09773753163142082,0.0003,0.029172981,0.04463211074471474,0.1873217225074768,0.8329810500144958
325,9007,735.9038279600001,758.64,179,2932736,0.0003754379738482737,1918,0.2,3.1046013755183064,0.3674647177419355,0.08036169693354638,0.0003,0.03391935,0.013223417103290558,0.18776041269302368,0.7965416312217712
327,9008,741.7319534999999,748.14,180,2949120,-0.000950260671990863,1921,0.2,3.087041650298079,0.36055380917159763,0.08045172797152277,0.0003,0.03258355,0.03565032780170441,0.18770569562911987,0.8194859623908997
329,9007,767.61042094,772.82,181,2965504,-0.004667746660353649,1925,0.2,3.0898605776684627,0.36349051339285715,0.05728709197969043,0.0003,0.03434965,0.014679129235446453,0.18777279555797577,0.8574702739715576
330,9014,783.2678619399999,773.67,182,2981888,0.012482088668981478,1926,0.2,3.0848758277438937,0.2800409226190476,0.09407202154397964,0.0003,0.020619519,0.09411565214395523,0.18777944147586823,0.833688497543335
332,9014,804.2148548999999,778.24,183,2998272,-0.0002971321370245682,1929,0.2,3.070837389098273,0.36725260416666666,0.05278502611650361,0.0003,0.031076988,0.03299728035926819,0.18817968666553497,0.8407399654388428
334,9017,766.27673079,753.5,184,3014656,0.006226585909837123,1931,0.2,3.066993641130852,0.34556502525252525,0.07309200106696649,0.0003,0.029348098,0.050876185297966,0.1879248470067978,0.8259042501449585
