time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/total_timesteps,train/policy_gradient_loss,train/n_updates,train/clip_range,train/entropy_loss,train/clip_fraction,train/value_loss,train/learning_rate,train/approx_kl,train/loss,train/std,train/explained_variance
180,8690,955.1667109899998,889.39,96,1572864,0.009366039537162203,1664,0.2,3.713602378196323,0.3218830541237113,0.056638316241736264,0.0003,0.031941786,0.04354707524180412,0.17817099392414093,0.8572705388069153
182,8687,936.1843841700002,877.55,97,1589248,-0.004487200203940881,1668,0.2,3.7191471430720116,0.36198979591836733,0.04004862483362762,0.0003,0.031819075,0.001442262902855873,0.17822973430156708,0.8282661437988281
184,8685,953.74994318,893.65,98,1605632,-0.00579460524307678,1672,0.2,3.704186385991622,0.35970982142857144,0.0447813944625003,0.0003,0.03177932,0.015395237132906914,0.17838315665721893,0.8375591039657593
186,8688,971.5523818000001,915.18,99,1622016,0.0016610812278624798,1675,0.2,3.7121009558241886,0.34817363410596025,0.05775271948204925,0.0003,0.03377616,-0.000200614333152771,0.1782752275466919,0.7615658044815063
188,8680,991.73495888,926.8,100,1638400,-0.009379197630273589,1681,0.2,3.701360729454601,0.3797890183615819,0.048314301581200904,0.0003,0.03676946,0.007521569728851318,0.1784062385559082,0.8151336908340454
190,8688,996.4723975300002,933.26,101,1654784,0.0068950579783025505,1683,0.2,3.6907984415690103,0.3414306640625,0.05135734297800809,0.0003,0.034484684,0.02243628352880478,0.17870348691940308,0.7947100400924683
192,8696,1004.72258507,947.09,102,1671168,0.012047569050143163,1684,0.2,3.682713588078817,0.30711805555555555,0.0480373943845431,0.0003,0.022883037,0.05676434561610222,0.17867611348628998,0.7832561731338501
193,8698,985.2738428600001,949.96,103,1687552,0.0004851440109590861,1687,0.2,3.695702132137342,0.35964439655172414,0.05225191674270164,0.0003,0.031918515,0.031279608607292175,0.17850768566131592,0.7879838943481445
195,8706,992.82816814,948.88,104,1703936,0.0021826215260834607,1689,0.2,3.6952552331818476,0.33644386574074076,0.06864307010201393,0.0003,0.03056103,0.010674644261598587,0.17845959961414337,0.7871585488319397
197,8711,978.7216630700001,940.8,105,1720320,0.005677118975048264,1691,0.2,3.6927748437513386,0.36215049342105265,0.044877638566520134,0.0003,0.03240212,0.011560086160898209,0.17868418991565704,0.8318547010421753
199,8715,939.19707251,915.62,106,1736704,0.004926590937162366,1694,0.2,3.687462543739992,0.3394990808823529,0.043659465592902374,0.0003,0.03628502,0.0011979024857282639,0.17857521772384644,0.8142939805984497
201,8706,932.26383551,909.95,107,1753088,-0.008417401779443025,1700,0.2,3.6755084903423603,0.3755889423076923,0.04909671784593509,0.0003,0.03984597,0.005363151431083679,0.17883439362049103,0.8415831327438354
203,8702,925.6708547499999,899.67,108,1769472,-0.0063367827329784635,1705,0.2,3.675290550504412,0.35625,0.04392347504783954,0.0003,0.033338595,-0.009119542315602303,0.17867176234722137,0.7893932461738586
205,8704,913.38152693,892.62,109,1785856,0.0012790080831079176,1708,0.2,3.681672708948231,0.3567562849162011,0.048569805836877346,0.0003,0.03221695,0.04327211156487465,0.17875568568706512,0.8245521783828735
206,8713,923.85416101,899.28,110,1802240,0.01770486988659416,1709,0.2,3.6713914644150507,0.3285590277777778,0.04467214750392096,0.0003,0.025882779,0.08624956011772156,0.1788967251777649,0.8044816851615906
208,8718,946.2226106800001,909.81,111,1818624,0.005684953775758354,1712,0.2,3.654275883161105,0.350390625,0.053515903909619036,0.0003,0.039251365,0.00437624566257,0.17920346558094025,0.8084425926208496
210,8722,962.1572760300002,919.52,112,1835008,0.005948575022887057,1714,0.2,3.636307374698909,0.3415661909448819,0.04720441474923937,0.0003,0.0293302,0.024237876757979393,0.17944520711898804,0.8433959484100342
212,8720,991.37048213,935.97,113,1851392,-0.003577737844409009,1718,0.2,3.622261169737419,0.36385163163716816,0.03253577389976883,0.0003,0.031943478,0.0002821628004312515,0.17952990531921387,0.7146563529968262
214,8722,980.7922137599999,930.2,114,1867776,0.0011434086609160763,1721,0.2,3.616997631116845,0.36705280172413796,0.03428545785832337,0.0003,0.032571178,-0.013642773032188416,0.17970333993434906,0.8424172401428223
215,8726,985.00850086,935.68,115,1884160,0.004225665594056023,1724,0.2,3.6052185622128574,0.36772017045454547,0.11338255994699219,0.0003,0.041257434,0.0298335999250412,0.17980094254016876,0.6313537955284119
217,8720,992.39522194,939.64,116,1900544,-0.008892672971181083,1729,0.2,3.5940272761172936,0.38356813524590166,0.048906056833316065,0.0003,0.035664722,0.01645236648619175,0.17997360229492188,0.8089274168014526
219,8714,1014.2111459299999,952.17,117,1916928,-0.0072200205000793145,1734,0.2,3.563218463482541,0.3753696766561514,0.034586603544675965,0.0003,0.034688044,-0.012517990544438362,0.18055422604084015,0.8038758039474487
221,8722,1005.2404915300001,952.17,118,1933312,0.012877870909066806,1735,0.2,3.5551857496130057,0.33263739224137934,0.03797093708196591,0.0003,0.026533168,0.05634114891290665,0.18047167360782623,0.8353212475776672
223,8717,1006.1711382899999,947.95,119,1949696,-0.0075255604162937665,1740,0.2,3.5544141061378247,0.37288247053872053,0.04528341027171122,0.0003,0.035476632,0.0029868464916944504,0.18036364018917084,0.7774998545646667
225,8722,1023.46890132,946.92,120,1966080,0.0041071276665673034,1742,0.2,3.5663998046842944,0.35697872899159666,0.038596963838619346,0.0003,0.03326025,0.010033638216555119,0.18046605587005615,0.814368486404419
227,8722,1019.5839191300001,945.98,121,1982464,0.0003881652988398892,1746,0.2,3.553116021422565,0.355052347715736,0.042041399104870515,0.0003,0.038219325,0.005184760317206383,0.18056409060955048,0.824821949005127
228,8730,1026.2857592199998,952.7,122,1998848,0.008563331508388122,1748,0.2,3.546005620956421,0.33109375,0.03789003516236941,0.0003,0.036273956,0.01919344812631607,0.18066978454589844,0.7494199872016907
230,8729,1003.3612286800001,949.61,123,2015232,-0.0012602027283199796,1752,0.2,3.539304365004812,0.36703055245535715,0.027616040648094246,0.0003,0.034281626,0.00454661063849926,0.18084998428821564,0.764464259147644
232,8725,960.8682110499998,910.03,124,2031616,-0.002623324834946859,1756,0.2,3.5183392146886407,0.3617253707627119,0.06650408660456286,0.0003,0.031721987,0.025013281032443047,0.18112313747406006,0.7798691391944885
